_id,id,name,start_duration,end_duration,start_registration,end_registration,credits_count,activity_type,location,location_kotakab_code,participants_count,mitra_id,certified,logo,mitra_name,published_time
6659488a8dba1a49d44658bd,2c424ea9-f17d-11ee-b227-5a5e7a11ce1c,Celerates Acceleration Program - Cybersecurity,2024-08-06,2024-12-30,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,96735384-d0f5-4aab-9537-185a192519c2,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_17779118-b8e0-4a1d-8d71-03f670a3e191.png,Celerates,2024-05-20T10:07:00Z
6659488a8dba1a49d44658be,36c4a4b8-f93c-11ee-b227-5a5e7a11ce1c,Celerates Acceleration Program - Data Science Basic,2024-08-06,2024-12-30,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,96735384-d0f5-4aab-9537-185a192519c2,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_17779118-b8e0-4a1d-8d71-03f670a3e191.png,Celerates,2024-05-20T10:07:00Z
6659488a8dba1a49d44658bf,71d975f3-f93f-11ee-b227-5a5e7a11ce1c, AI4IMPACT Apprenticeship - Pendidikan.AI,2024-08-06,2024-12-30,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,96735384-d0f5-4aab-9537-185a192519c2,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_17779118-b8e0-4a1d-8d71-03f670a3e191.png,Celerates,2024-05-20T10:07:00Z
6659488a8dba1a49d44658c0,7ced83bf-f93a-11ee-b227-5a5e7a11ce1c,Celerates Acceleration Program - Data Engineer For Beginner,2024-08-06,2024-12-30,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,96735384-d0f5-4aab-9537-185a192519c2,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_17779118-b8e0-4a1d-8d71-03f670a3e191.png,Celerates,2024-05-20T10:07:00Z
6659488a8dba1a49d44658c1,f49e76b1-f93f-11ee-b227-5a5e7a11ce1c,Celerates Acceleration Program - Back End Development,2024-08-06,2024-12-30,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,96735384-d0f5-4aab-9537-185a192519c2,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_17779118-b8e0-4a1d-8d71-03f670a3e191.png,Celerates,2024-05-20T10:07:00Z
6659488a8dba1a49d44658c2,31afae27-f942-11ee-b227-5a5e7a11ce1c, AI4IMPACT Apprenticeship - AI For Business,2024-08-06,2024-12-30,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,96735384-d0f5-4aab-9537-185a192519c2,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_17779118-b8e0-4a1d-8d71-03f670a3e191.png,Celerates,2024-05-20T10:07:00Z
6659488a8dba1a49d44658c3,755a1e7f-f178-11ee-b227-5a5e7a11ce1c,Celerates Acceleration Program - Web Development & UI UX Design,2024-08-06,2024-12-30,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,96735384-d0f5-4aab-9537-185a192519c2,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_17779118-b8e0-4a1d-8d71-03f670a3e191.png,Celerates,2024-05-20T10:07:00Z
6659488a8dba1a49d44658c4,d9fcb5fe-fdf5-11ee-a017-d2c25b016c0f,Web & AI Digital Marketing Developer For Smart City,2024-08-06,2024-12-20,2024-05-20,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,d617fc54-5448-43b9-9a1e-09a8cdab2949,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f3445bd5-f47e-492c-afad-ffb602170391.png,ICAN,2024-05-20T09:56:00Z
6659488a8dba1a49d44658c5,2a35372b-f264-11ee-b227-5a5e7a11ce1c,AI-Powered Digital Marketing,2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Kota Jakarta Timur,016400,0,e30f4a76-7126-4640-bbb1-3a7bd002f4ae,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_2a72f37e-ffa7-496b-8407-47e3d499bcb4.png,CIAS,2024-05-20T08:30:00Z
6659488a8dba1a49d44658c6,6d30960f-fe54-11ee-be2b-2adfa1c73f2e,Studi Independen Bersertifikat Manajemen SDM Berbasis Digital Dan Artificial Intelligence (AI) (Digital And Artificial Intelligence Based Human Resources Management),2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,823ec9fb-a929-460a-8af6-8a90e0dd777a,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_cabe3843-a912-4441-bad5-81d1fcc5e418.png,Gerakan Nasional Indonesia Kompeten (GNIK),2024-05-19T16:01:00Z
6659488a8dba1a49d44658c7,cab4218a-df9d-11ee-91f1-9e7c6fd4b809,Studi Independen Vokasi Digital Ekspor    Fesyen Dan Produk Kreatif,2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Kota Tangerang,286100,0,1b668cba-ea1d-4814-a7b7-96f7ec2c9cf0,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_6a3f64ce-d614-4834-9672-c65faa7c8de3.png,LACORRE,2024-05-18T00:30:00Z
6659488a8dba1a49d44658c8,75e32744-de2a-11ee-91f1-9e7c6fd4b809,BE A DIGITAL EXPORTER,2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,cb45db06-4d73-4c4d-9bdd-e76f364c4d3f,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_33e5f6ee-f472-46ad-9c92-5258d23ab129.jpg,Sekolah Ekspor,2024-05-18T00:25:00Z
6659488a8dba1a49d44658c9,2d0732f7-fe2c-11ee-be2b-2adfa1c73f2e,Web Development With PHP Laravel And Get Your International Certification,2024-08-06,2024-12-20,2024-05-15,2024-06-10,20,ONLINE,Kota Bandung,026000,0,b1544c4d-4e77-4232-918c-8d636c327b76,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_4669a680-a1d1-425c-9625-ea5f6b0fb04b.png,SOMEAH,2024-05-18T00:01:00Z
6659488a8dba1a49d44658ca,02a06ed1-ecd0-11ee-b227-5a5e7a11ce1c,Game Creator : Ciptakan Dunia Baru Dan Tak Terbatas,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Timur,016400,0,0221721d-f357-45b9-a111-6d04ec0cb160,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_163289c3-b528-4d02-9768-0ec759b5b8d4.png,B-onecorp,2024-05-18T00:00:00Z
6659488a8dba1a49d44658cb,84842be1-ecc6-11ee-b227-5a5e7a11ce1c,Meta Certified Digital Marketing Dengan Transformasi Karir Menggunakan Strategi Pemasaran 5.0 Dengan Artificial Intelligence,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Timur,016400,0,0221721d-f357-45b9-a111-6d04ec0cb160,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_163289c3-b528-4d02-9768-0ec759b5b8d4.png,B-onecorp,2024-05-18T00:00:00Z
6659488a8dba1a49d44658cc,7614abed-f022-11ee-b227-5a5e7a11ce1c,Applied Data Analyst And Visualization For Digital Journalism,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Pusat,016000,0,ffee4ee0-fe20-4fd2-950a-344f828c693d,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_dd154f0e-05c0-40b1-a23c-a7d365f39730.jpg,GNFI,2024-05-17T17:10:00Z
6659488a8dba1a49d44658cd,0e9c2529-e902-11ee-aa8a-1ecc27c8cd9a,Data Analyst With  Artificial Intelligence (AI) Expertise,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Pusat,016000,0,3b2cbbc6-3926-4b50-8bc9-061ed375ff2e,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_c66fd479-df62-4763-bea5-4523c232a40f.png,MIKTI,2024-05-17T12:40:00Z
6659488a8dba1a49d44658ce,baf00de3-e901-11ee-aa8a-1ecc27c8cd9a,Golang Developer With AI And Computer Vision Expertise,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Pusat,016000,0,3b2cbbc6-3926-4b50-8bc9-061ed375ff2e,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_c66fd479-df62-4763-bea5-4523c232a40f.png,MIKTI,2024-05-17T12:40:00Z
6659488a8dba1a49d44658cf,ea943baf-e901-11ee-aa8a-1ecc27c8cd9a,Low-code Development Built With Artificial Intelligence (AI),2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Pusat,016000,0,3b2cbbc6-3926-4b50-8bc9-061ed375ff2e,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_c66fd479-df62-4763-bea5-4523c232a40f.png,MIKTI,2024-05-17T12:40:00Z
6659488a8dba1a49d44658d0,6f8ee6cc-fbf3-11ee-ac8e-123aa03a4ccc,"STUDI INDEPENDEN BERSERTIFIKAT DEVELOP DIGITAL ECONOMY WITH CLOUD ENTERPRISE RESOURCE PLANNING ODOO - SYSTEM INTEGRATION,  AI & DATA SCIENTIST",2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,f529eff6-06d5-4992-b34d-dd7ede42b06a,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_612dabd9-db01-43c5-882e-a051a593404e.png,ctech ERP id,2024-05-17T11:40:00Z
6659488a8dba1a49d44658d1,23312d56-f64f-11ee-b227-5a5e7a11ce1c,Future - Ready Green Tech Quality Engineering ,2024-08-06,2024-12-20,2024-05-15,2024-06-10,20,ONLINE,Online,,0,d8430416-2c7b-4c2c-99a6-aeea1c5743e8,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df0035ef-8b86-4f8c-b560-88cb2bc4b4b0.png,Alterra Academy,2024-05-17T09:00:00Z
6659488a8dba1a49d44658d2,fe03e4a1-f64f-11ee-b227-5a5e7a11ce1c,Data Engineering Mastery For Green Tech Future,2024-08-06,2024-12-20,2024-05-15,2024-06-10,20,ONLINE,Online,,0,d8430416-2c7b-4c2c-99a6-aeea1c5743e8,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df0035ef-8b86-4f8c-b560-88cb2bc4b4b0.png,Alterra Academy,2024-05-17T09:00:00Z
6659488a8dba1a49d44658d3,3d69d537-f57e-11ee-b227-5a5e7a11ce1c,Golang Mastery For Green Tech Backend Engineers,2024-08-06,2024-12-20,2024-05-15,2024-06-10,20,ONLINE,Online,,0,d8430416-2c7b-4c2c-99a6-aeea1c5743e8,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df0035ef-8b86-4f8c-b560-88cb2bc4b4b0.png,Alterra Academy,2024-05-17T09:00:00Z
6659488a8dba1a49d44658d4,c7c14057-f577-11ee-b227-5a5e7a11ce1c,Green Tech UI/UX Designer Mastery ,2024-08-06,2024-12-20,2024-05-15,2024-06-10,20,ONLINE,Online,,0,d8430416-2c7b-4c2c-99a6-aeea1c5743e8,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df0035ef-8b86-4f8c-b560-88cb2bc4b4b0.png,Alterra Academy,2024-05-17T09:00:00Z
6659488a8dba1a49d44658d5,f22d402b-f57b-11ee-b227-5a5e7a11ce1c,ReactJS Mastery For Green Tech Front-End Engineers ,2024-08-06,2024-12-20,2024-05-15,2024-06-10,20,ONLINE,Online,,0,d8430416-2c7b-4c2c-99a6-aeea1c5743e8,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df0035ef-8b86-4f8c-b560-88cb2bc4b4b0.png,Alterra Academy,2024-05-17T09:00:00Z
6659488a8dba1a49d44658d6,e209129e-f650-11ee-b227-5a5e7a11ce1c,Flutter For Eco-Mobile: Empowering Future Tech ,2024-08-06,2024-12-20,2024-05-15,2024-06-10,20,ONLINE,Online,,0,d8430416-2c7b-4c2c-99a6-aeea1c5743e8,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df0035ef-8b86-4f8c-b560-88cb2bc4b4b0.png,Alterra Academy,2024-05-17T09:00:00Z
6659488a8dba1a49d44658d7,cac2b35e-fca1-11ee-8f25-123aa03a4ccc,IT Full Stack Developer: Mastering Web Development Blending With Data Science,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,a470bf2a-788a-4c54-a370-57af3ea8e26d,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_258f5dc6-688b-4fd8-b633-b71bba293924.png,Rakamin Academy,2024-05-17T08:55:00Z
6659488a8dba1a49d44658d8,79041462-e73c-11ee-aa8a-1ecc27c8cd9a,[STARTUP CAMPUS] UI/UX Design: Creating The Next Generation,2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,31a0f4e0-c962-4148-aec1-2fe942dea789,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f3b0c480-0365-40e8-bae2-6e8b3da073af.png,Achmad Zaky Foundation,2024-05-16T21:40:00Z
6659488a8dba1a49d44658d9,4b44cf27-e73e-11ee-aa8a-1ecc27c8cd9a,[STARTUP CAMPUS] Artificial Intelligence: Solutions For A Sustainable Future,2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,31a0f4e0-c962-4148-aec1-2fe942dea789,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f3b0c480-0365-40e8-bae2-6e8b3da073af.png,Achmad Zaky Foundation,2024-05-16T21:40:00Z
6659488a8dba1a49d44658da,7abe7269-e738-11ee-b6e9-92aef1427b7c,[STARTUP CAMPUS] UI/UX Design For Sustainable Green Economy Program (Agriculture),2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,31a0f4e0-c962-4148-aec1-2fe942dea789,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f3b0c480-0365-40e8-bae2-6e8b3da073af.png,Achmad Zaky Foundation,2024-05-16T21:40:00Z
6659488a8dba1a49d44658db,b81ffb77-e73f-11ee-aa8a-1ecc27c8cd9a,[STARTUP CAMPUS] Data Science: Greener Future With Data-Driven Solutions,2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,31a0f4e0-c962-4148-aec1-2fe942dea789,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f3b0c480-0365-40e8-bae2-6e8b3da073af.png,Achmad Zaky Foundation,2024-05-16T21:40:00Z
6659488a8dba1a49d44658dc,546071ff-e73a-11ee-aa8a-1ecc27c8cd9a,[STARTUP CAMPUS] UI/UX Design For Sustainable Blue Economy Program (Ocean),2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,31a0f4e0-c962-4148-aec1-2fe942dea789,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f3b0c480-0365-40e8-bae2-6e8b3da073af.png,Achmad Zaky Foundation,2024-05-16T21:40:00Z
6659488a8dba1a49d44658dd,e3f41de7-e1da-11ee-9466-f25bf938d708,Pengembang Front-End Web Dan Back-End,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Bandung,026000,0,47077bfb-654b-4505-a048-2b99b8a8cbe1,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_faea24a5-96bc-4d83-837e-1f9212f1ff28.jpg,Dicoding Indonesia,2024-05-16T20:07:00Z
6659488a8dba1a49d44658de,2f62b73d-fba4-11ee-b227-5a5e7a11ce1c,Preparing Artificial Intelligence (AI) Talents For Indonesian Future Technology,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Depok,026600,0,293dd013-d4ac-4cc7-bc5b-786705540ae6,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_8e808bc2-0d43-407d-8de5-e5ef1465bf6b.png,Artificial Intelligence Center Indonesia,2024-05-16T17:00:00Z
6659488a8dba1a49d44658df,8df7a0ea-e0e2-11ee-91f1-9e7c6fd4b809,Social Media Specialist & Administrator,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,5bb66059-5bde-4e06-80e3-84a802b6b907,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_c4b6d1a7-9c7c-48eb-9479-f1f02e2871ab.png,Solutif,2024-05-16T14:15:00Z
6659488a8dba1a49d44658e0,a543621c-dd2c-11ee-91f1-9e7c6fd4b809,Genesys Cloud Computing For Customer Experience Solution,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,5bb66059-5bde-4e06-80e3-84a802b6b907,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_c4b6d1a7-9c7c-48eb-9479-f1f02e2871ab.png,Solutif,2024-05-16T14:15:00Z
6659488a8dba1a49d44658e1,9602b0b7-e50e-11ee-be9f-1a40d0052568,IBM Academy : Hybrid Cloud & Red Hat,2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Kota Batam,316000,0,863c3409-8b4e-4c96-9edd-71ee61e9fc41,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f6fccdce-1cdb-4977-adf2-b4b5c3c52cc8.png,Infinite Learning,2024-05-16T14:07:00Z
6659488a8dba1a49d44658e2,7a1e201e-e5c4-11ee-be9f-1a40d0052568,Web Development & UIUX Design,2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Kota Batam,316000,0,863c3409-8b4e-4c96-9edd-71ee61e9fc41,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f6fccdce-1cdb-4977-adf2-b4b5c3c52cc8.png,Infinite Learning,2024-05-16T14:07:00Z
6659488a8dba1a49d44658e3,710170ec-e5ba-11ee-be9f-1a40d0052568,Android Mobile Development & UIUX Design,2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Kota Batam,316000,0,863c3409-8b4e-4c96-9edd-71ee61e9fc41,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f6fccdce-1cdb-4977-adf2-b4b5c3c52cc8.png,Infinite Learning,2024-05-16T14:07:00Z
6659488a8dba1a49d44658e4,c1bcc884-e50b-11ee-be9f-1a40d0052568,IBM Academy : Advanced AI,2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Kota Batam,316000,0,863c3409-8b4e-4c96-9edd-71ee61e9fc41,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f6fccdce-1cdb-4977-adf2-b4b5c3c52cc8.png,Infinite Learning,2024-05-16T14:07:00Z
6659488a8dba1a49d44658e5,0036e41f-e509-11ee-be9f-1a40d0052568,Game Design & Development,2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Kota Batam,316000,0,863c3409-8b4e-4c96-9edd-71ee61e9fc41,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f6fccdce-1cdb-4977-adf2-b4b5c3c52cc8.png,Infinite Learning,2024-05-16T14:07:00Z
6659488a8dba1a49d44658e6,cb98c0bd-e100-11ee-b49f-a62bf3a0bd70,Data Science,2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Kota Bandung,026000,0,cfca8159-1096-4dd6-a3b7-ab0da4507cc6,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_c28a90ef-7581-4447-93da-7918c9ef9f3e.png,BISA AI ACADEMY,2024-05-16T14:00:00Z
6659488a8dba1a49d44658e7,1a3d122c-e101-11ee-b49f-a62bf3a0bd70,UI/UX,2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Kota Bandung,026000,0,cfca8159-1096-4dd6-a3b7-ab0da4507cc6,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_c28a90ef-7581-4447-93da-7918c9ef9f3e.png,BISA AI ACADEMY,2024-05-16T14:00:00Z
6659488a8dba1a49d44658e8,aa5f5fec-e101-11ee-b49f-a62bf3a0bd70,Internet Of Things,2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Kota Bandung,026000,0,cfca8159-1096-4dd6-a3b7-ab0da4507cc6,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_c28a90ef-7581-4447-93da-7918c9ef9f3e.png,BISA AI ACADEMY,2024-05-16T14:00:00Z
6659488a8dba1a49d44658e9,682d75a5-e101-11ee-b49f-a62bf3a0bd70,Cyber Security,2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Kota Bandung,026000,0,cfca8159-1096-4dd6-a3b7-ab0da4507cc6,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_c28a90ef-7581-4447-93da-7918c9ef9f3e.png,BISA AI ACADEMY,2024-05-16T14:00:00Z
6659488a8dba1a49d44658ea,8c42178d-f555-11ee-b227-5a5e7a11ce1c,Cloud Computing & Engineering,2024-08-06,2024-12-20,2024-05-16,2024-07-12,20,ONLINE,Kota Jakarta Pusat,016000,0,caa20c2d-6781-4773-a061-8b7352296f91,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_de9cb014-d28d-41db-b6b6-2c10aa6f4e9d.png,Mojadiapp,2024-05-16T12:30:00Z
6659488a8dba1a49d44658eb,eb52a0d0-f550-11ee-b227-5a5e7a11ce1c,Data Scientist & Analyst,2024-08-06,2024-12-20,2024-05-16,2024-07-12,20,ONLINE,Kota Jakarta Pusat,016000,0,caa20c2d-6781-4773-a061-8b7352296f91,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_de9cb014-d28d-41db-b6b6-2c10aa6f4e9d.png,Mojadiapp,2024-05-16T12:30:00Z
6659488a8dba1a49d44658ec,5822aa70-f553-11ee-b227-5a5e7a11ce1c,IOS & Android Mobile Developer,2024-08-06,2024-12-20,2024-05-16,2024-07-12,20,ONLINE,Kota Jakarta Pusat,016000,0,caa20c2d-6781-4773-a061-8b7352296f91,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_de9cb014-d28d-41db-b6b6-2c10aa6f4e9d.png,Mojadiapp,2024-05-16T12:30:00Z
6659488a8dba1a49d44658ed,f91768bd-f54d-11ee-b227-5a5e7a11ce1c,Artificial Intelligence,2024-08-06,2024-12-20,2024-05-16,2024-07-12,20,ONLINE,Kota Jakarta Pusat,016000,0,caa20c2d-6781-4773-a061-8b7352296f91,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_de9cb014-d28d-41db-b6b6-2c10aa6f4e9d.png,Mojadiapp,2024-05-16T12:30:00Z
